inv_nr,page,chunk_id,similarity,text,verantwoording
9221,NL-HaNA_1.04.02_9221_0150.xml,0,0.5040463507175446,"aldaar de vogelen sdes hemels ten proije zal strecken, met de Costen en misen van Justitie, js den gev bij sententie van den 15e maart deses Jaars gecondemneert op dde ordinaire gerigts plaatse aan een paal gebonden zijnde, door den scherpregter strengelijck met roeden gegeestelt, mitsgaders in de ketting geklonken te werden, omme daar in den tijd van thien agter een volgende Jaaren ter plaatse daar het de Ed hooge regeringe deser Landen believen zal aan 'sComps gemeene werken zonder zoon te arbeijden en gebannen te blijven, met condemnatie van den gev baar en boven in de Costen van den processe, en in de Costen en misen van Justitie, met ontsegginge van des heer fiscaals verderen off anders genomen Eijsch -- omsredenen Cornea vrij malijer 'sHeeren gev over slaeve dieverije tot Malacca, Is tegens den zelven door Mr Jan van Strijen fiscaal tot malacca op den 28' Julij 1719. Eijsch gedaan, tot soodanigen straffe, als den raad van Justitie aldaar zoude oordeelen met de swaarwigtigheijt va",
9221,NL-HaNA_1.04.02_9221_0212.xml,2,0.5037602186203003," van Justitie, ofte zodanig anders &a js den gev en ged bij sententie van dato 7en Julij 1722.",
9221,NL-HaNA_1.04.02_9221_0246.xml,1,0.502882331609726,"a Examinatie van die zaak, op den 3. e deser maand november afgedaan, en den Eijsch ten opsigte van voorn Iacobus olfers, als zynde in confesso begaan te hebben diefstal met Effractie gemengt, geadjudiceert en den gev Leendert Claasz agthoven vermits denselven bij de eerste Commotie niet present is geweest uijt zijne detentie ontslaegen, mits betaelende nogtans de costen, mitsgaders de twaalv resterende gevangens, over haar stout en groot spreeken gecondemneert agter het stadhuijs strengelijck gelaarst, en ijder voor den tijd van twee Jaaren aan 's EEComp=s gemeene werken inde ketting geklonken te werden, en inde kosten en misen van Justitie gelijck uw Ede hoog agtb zulx inde overkomende sententie breder, des gelievende, zullen kunnen beoogen, dog moeten wij egter hier in kransitu nog noteeren, dat op den 6=e deser maand november naa dat de voorsz sententie was gepronun"" ""tieert, de bovengem twaalv timmerlieden zeer assurant daar tegens hebben aangekant niet te zeggen, dat zij het zelv",
9221,NL-HaNA_1.04.02_9221_0154.xml,0,0.5026645958423615,"persoonen zijnde, uijt dese Colonie zoude werden gebannen, sonder ooijt daar weder in te mogen komen op poene van swaarder straffe, ddan wel zoodanig anders gecorrigeert, als desen achtb raade naa Exigentie van zaeken soude oordeelen te behooren, met con"" ""demnatie van alle de gevangenen in de Costen en misen van Justitie, zijn de voorn gevangenen bij sententie van den 22en april daar aan volgende gecondemneert te weten de twee Eerste bij avond en in stilligheijt gebragt te werden naa deser stads buijten rheede, en aldaar den scherpregter overgelevert zijnde in het water gesmoort te werden dat 'er de dood naavolgt, met confiscatie van de helfte van alle der zelver goederen en te goed hebbende maand gelden van den tweeden gen om â ulo verdeelt te werden, en den verderen off anders genomen Eijsch ""den ten opsigte van "" Eersten gev Willem Haasdregt ontsegt, voorts de gevangens Oltman Iansz, Isaac Martijn Alting, Rogier Cornelisz van der Linde, Jan Fredrick Schreuder, en Elias van Eijcck g",
9221,NL-HaNA_1.04.02_9221_0327.xml,0,0.5024193525314331,"die in het krugjntuijs van de weede gedaagpeske Helena Kackelaar, uijt een verhoole kelder door den Eijss agterhaalt sijn, zoude werden geconfidqueert, omme deductus de ducendis verdeell te werden â usu, mitsgaders dat sij vier eerste gedts tesamen ider in't bijsonder, mits den een voldoende, den anderbevrijd blijve en behoudens guarant op elkander ten behoeve van den Eijsscher zoude werden gecondemneert in een boek van vijff en twintig duijsent vier honderd vijff en veertig rds, endertig stuijvers, zijnde zoo veel als de packen Lijwaeten inde amanusgragt agterhaald, de amphioen inde thuijn vande eerste gedragdesse Neeltje, Koek nedit inde thuijn van Helena Nackelaar ontdekt, tesamen hebben gerendeert, endat voorts de gedetineerde Bappa, Robo, Camar, en Bappa Iava voor den tijd van thien agter een volgende Jaeren zouden werden verbaynen ter plaatsen daer het de Edele hooge regeeringe deser Landen believen zal, om zig aldaar teerneeren zoo te roede werden zullen, Item ten opsigte van de",
9221,NL-HaNA_1.04.02_9221_0207.xml,0,0.5017733573913574,"voorts alle drie gegeesselt en inde ketting geklonken om daar in Jochum Diasen Susanna Andriesz ijder voor thien, mitsgad. s anna Andriesz voor vijff agter een volgende Jaaren zonder Loon aan 's Comps gemeene werken te arbeijden en gebannen te blijven met Confiscatie daar en boven onder negen eerste gevangens d helfte van alle haare goederen en tegoed hebbende maandgelden, Jtem van de Laastgen negentien gevangens alle derselver goederen, en onder deselve specialijk zoodanig Een hondert negen en negentig en Een agtste rdns als door den Heer Landdrost Philip gijger onder den secretaris deses raads in sequestratie zijn, gebragt, en aan zijn E voor het Enthameeren deser proceduren overhandigt waeren om met oogluijkinge tegens eenige vande voorn inlanders te procederen, om het procedido van dien deductis deducendis â uso verdeelt te werden, Eijndelijk den gev Panganteeng bahaar gebannen voor den tijd van tien Jaaren, om verzonden te werden ter plaatse daar de Edle hooge regeringe deser Land",
9221,NL-HaNA_1.04.02_9221_0191.xml,0,0.5000187456607819,"Ligten, als zij met behendigheijt zouden konnen uijtvoeren en vercoopen, zijnde die gevangens na dat de voorsz diefstal aan het schip abbekerk door de Ligtigheijt van eenige vaatjes ontdekt, en zij daar over in apprehensie genomen waaren, bij eijgen Confessie overtuijgt, dat zij uijt de haar toevertrouwde Cruijtvaatjes, hadden gestoolen, en aan zekeren vrijburger, bij haar alleen met den naam van Palij Jan gedesigneert wonende zoo zij seijden niet verre van de plaatse, door zij met de Losboot waaren blijven leggen, voor een zomma van ses en sestig rd. s verkogt hadden, ses hondert agt en seventig en een halve lb buspoeder, van welke gevangens de twee eerst gen te weten hendrick de Adel, en Ian Sieuwertsz van Limmen, met de koorde aan de galge ter dood, en de drie matroosen met namen Marcus fransz van amersfoort, bartholomeus grondijs van batticaloo, en arend willemsz van amsterdam, zoodanig aan den Lijve gestraft zijn, als bij onse over"" "" komende Crimineele rolle, sub dato 25e april g",
9221,NL-HaNA_1.04.02_9221_0300.xml,2,0.49948060512542725,"entien te Executeeren, en aldaar den scherpregter overgelevert zijnde, aan een pael gebonden, strengelijk met koeden gegeefselt, en voor den tijd van vijff agter een volgende Jaren inde ketting geklonken te werden, omme daar in ter plaetse daer het haar hoog Ed=n 8 zullen gelieven goet te vinden, zonder loon aan 's Compagnies gemene en gebannen te blijven, werken te arbeijden, voorts aan de ECompe te vergoeden uijtkoops prijs, Eerstelijk het bedragen van het verlooren schenkagie ankertje voor de regenten van Zonnebaij, en ten tweeden het bedragen van het verlooren anker ter rhede van Zavo, als zijnde het verlies van beijden",
9221,NL-HaNA_1.04.02_9221_0148.xml,1,0.49912160634994507,"werden gecondemneert ter gewoone geregts plaatse aan den scherpregter overgelevert zijnde ijder met een stoop om den hals onder de golge te pronk, gestelt, vervolgens door den selven strengelijck met roeden gegeefselt en gebrandmerkt, te werden wijders beijde in de ketting gekloncken zijnde, daarinne den Eersten ged""t Iacob Torant voor den tijd van vijftien, en den tweeden ged Barent Blooke van thien agter Een volgende Jaaren op het Eijland rosingain in de provintie van banda ad opue publicum zonder Loon gebannen te blijven, mitsgaders in de Costen en misen van Justitie gedaan ende genoomen, ende daar en boven nog versoek gedaan zijnde tot Jncorceratie van beijde de gedte, bij sententie van den 15en maart deses jaars, het zelve versoek ontsegt ten reguarde van dden Eersten.",
9221,NL-HaNA_1.04.02_9221_0091.xml,0,0.4985608458518982,"attentaat van moort, En publicq gewelt, Ende is op den 25' Julij 1719. daer over tegens hem geconcludeert dat hij arbitralijk aan den lijve zoude werden gecorrigeert, naer bevinding van zaeken, ten minsten gedeporteert in habil verklaart, En allesints gecondemnt in een amende van Twee Duijsent rxs pro fisco. C P — Johannes De Cruse oppercoopman in dienst der E comp en gewesen Tweede van banda, ged over gedreve particulieren handel in rijst, Ende is daer over op den 20' Janu deses Jaars tegens hem geconcludeert tot deportement, En zodanigen boete als desen raade bevinden zoude te behooren C E —. Arij 'T Hof Schipper en Ian Huijgen opperstuurman beijde ten dienste der E Comp en bescheijden geweest op 'tschip west"" ""hoven, ged overgepleegde nalatight en grof versuijm in het laten vertrecken van de schuijt van hun bodem zonder dreg en touw, en welke schuijt nae Lang swervens tot cheribon is aangekomen zijnde daer over op den 29' april deses Jaars geconcludeert tegens den Eersten ged tot Ee",
9221,NL-HaNA_1.04.02_9221_0190.xml,0,0.4945351481437683,"ontfangen, Jn welker voegen dat swaare proces bij ons afgedaen zijnde, willen wij roopen, en kunnen ook niet twijffelen, off die bij uijtnementheijt exemplaire straffe, zal in staat zijn, om andere morthandelaars zoodanig een schrik in't harte se jagen, dat zij nooijt wederom zullen durven denken haar met diergelijken pernicieusen morshandel te be"" "" soedelen Boven 't welke wij alhier nog moeten noteeren, dat op voorsz 25. en april bij sententie van onse raade meede geexecuteerd zijn Hendrick de Bel van bergen op den soom quartier"" ""meester op de Losboot De Lijster en Jan Sieuwertsz, van Limmen van Amsterdam Constabels maat op het schip Witsburg, benevens nog drie matroosen op de voorsz Losboot bescheijden, welke persoonen, speciael onder het opzigt van denselven Constabels maat, in de maand Janu bevoorens uijt des E Comps kruijt maguasijn ontfangen hebbende. 162. vaatjes met buspoeder om ontlost te werden aan de scheepen Abbeckerk, het huijs ter Leede"" en Witsburg, tot provisie voor d",
9221,NL-HaNA_1.04.02_9221_0292.xml,1,0.49380505084991455," bescheijden op de schuijt van voormelde scheepje, zoodanig, dat dezelve naer vier daagen aan zijn wonden is koomen te overlijdens, is bij sententie van desen raede zub dato 25' maart deses Jaers, met de koorde aan de galge gestraft, dat 'er de dood naevolgde en de helfte van alle desselvs goederen, en te goed hebbende maend gelden geconfisqueerd, om â uso verdeelt te werden - Biro van Bengale, haer van d' E Compe, en 1 Leander van Bouton, haar van den adsistent Ian van de Wal"" 'sheeren gevangenen over diefstal, en openbreeken van de zoo genaemde het in 's EComps zoldij Comptoir, zijn bij sententie vanden 25en maart deses Jaars gecondemneert, met de koorde aande galge gestraft te werden dat 'er de dood navolgde.— Joan Perera van Bengalen ketting ganger in 'sComp=s ambagts quartier, en October van Bengalen Jeaer van de weduwe Scheffens, 'sheeren",
9221,NL-HaNA_1.04.02_9221_0153.xml,1,0.49362820386886597,"levert zijnde aan Een paat gebonden Levendig verbrand te werden, dat voorts den tweeden gev Cornelis van Meegen zoude werden gecondemneert gebragt te werden buijten de rheede deser stad om aldaar door den scherpregter in't water gesmoort te werden, met confiscatie van de helfte hunner goederen, En dat Eijndelijck de ses laaste als schadelijcke pesten en ten uijtterste suspecte persoonen",
9221,NL-HaNA_1.04.02_9221_0227.xml,0,0.4932825565338135,"De volgende saeken Leggen in staat van Wijsen. Matthijs Boek. baar smith in 's Comps ambagts quartier. gede over het exerceeren van private gevankenisse begaane moet"" ""willige doodslag, attentaat van moort en publijk gewelt. Ende is op den 25' Julij 1719. daar over tegens hem geconcludeert dat hij arbitralijk aan den lijve zoude werden gecorrigeert naar bevinding van zaeken, ten minsten gedeporteert in habiel verklaart, en allesints gecondemneert in een amende van Twee duijsend rdrs profisco. C E— Catharina Bausem. weduwe en universele Erffgenamen van haren man Alphonso Pereira. eerst in die qualiteijt voor zooverre haar alleen betreft wegens hare Eijge landerijen dan nog als haer sterkmakende en de rato caverende voor Louisa, Elisabeth, en Francoisa Pereira. alle drie kinderen en Erffgenamen van Laurens Pereira mede in qualiteijt voor hun alleen, voorts nog voor haar zelfs, mitsgaders haar insgelijx sterkmakende en de rato Caverende voor haare swagerinne Ioanna Pereira, weduwe van den",
9221,NL-HaNA_1.04.02_9221_0136.xml,0,0.4928152561187744,"den daar weder in te mogen komen op pane van swaarder straffe is den gev bij sententie van den 16e decemb voors geordonneert met een van de eerste vertreckende Retour scheepen naar 't vaderland versonden te werden, mits hij gev daar voor betaale transport en kostgelt volgens Comps usantie met Condemnatie in de costen van den processe. Cornelis van Dijk van Amsterdam, quartiermeester Ian van Hunsel, uijt den Haag, matroos Ian van Doesburg uijt den Haag, matroos Frans Cock van Amsterdam, quartiermeester, en Clement Iacobsz, van Amsterdam, provisioneel quartiermeester alle in dienst der EComp en bescheijden geweest op het Eijland Edam. 'sheeren gevangenen, over het pleegen van geweld en het quetsen van een slaav, en daar over tegens dezelve op den 3en augustij 1720. geconcludeert zijnde tot geesselen door den scherpregter en twee Jaren ketting ieder zijn de voornoemde gevangenen bij sententie van den 16en decemb voorsz gecondemneert ieder voor den tijt van drie halve dagen op het houte po",
9221,NL-HaNA_1.04.02_9221_0189.xml,1,0.4926378130912781,"ndere alle op den 25en van deselve maand op de ordinaire executie plaats mede ter dood geexecuteert, behalven ""vier nog "" andere, te weten twee mans en twee vrouws persoonen, die haar aan dien morshandel wel mede schuldig gemaekt, dog daar in op verre na zoo veel niet vergrepen hadden, en daarom ten selven dage meede aan den lijve gestraft zijn, zodanig als uw Ed Hoog achtb bij onse Crimineele rolle in de maand april daar van zullen vermelt vinden, zijnde boven deselve dood en m Lijff straffe nog geconfisqueert alle de goederen vande voorn Jnlanders, die den Landdrost heeft konnen agterhaalen, dog die van weijnig aangelegentheijt geweest zijn, Jtem de helfte der goederen van de bovengem Europeaansche quartiermeesters, omme de ductis deducendis â uso verdeelt te werden, zullende door onsen secrets= besorgt worden om te bekoomen uw Ed hoog achtb authorisatie, ten eijnde de helfte van't geene die geexecuteerde Europeanen bij de zoldij boeken alhier te goed behouden hebben uijt 'sComps Cas",
9221,NL-HaNA_1.04.02_9221_0327.xml,1,0.49172282218933105,"gter een volgende Jaeren zouden werden verbaynen ter plaatsen daer het de Edele hooge regeeringe deser Landen believen zal, om zig aldaar teerneeren zoo te roede werden zullen, Item ten opsigte van de vijff laeste gedaagdens dat hun gedetineerde slaeven teweten badong, boekian, ganij, batouan, en mandang nevens de praeuwen van badong en mandang, mede zoude werden geconfisqueert en verkogt, omme deductis Expensis verdeeld te werden â usu, en eijndelijk nog ten opsigte van de eerste gedaagdesse Neeltje koeck dat haar twee gedetineerde slreven met naeme Thomas en Arans bij publicque venditie zouden werden verkogt, onder conditie dat nooijt wederom onder de magt van haar gedte off 2 mand van haer tannieje zouden mogen komen en dat 't procedido daer van naer afftrek der ongelden aan haar zoude werden geintrageert, genlaestelijk dat de vier eerste gedte in alle de kosten van den processe, boeij, guastos, als anders souden werden gecondemneert, waer onder ook begrepen die dewelke bij voormelt",
9221,NL-HaNA_1.04.02_9221_0164.xml,1,0.4913519024848938,"ratie, van dien tijd van hier en voor altoos buijten het ressort van de E Comp gebannen te blijven, zonder ooijt weder daar in te megen komen op pane van swaarder straffe. Cornelis Gerritsz, van der Waij van Utregt, mots op de berbices, js over het quetsen van den zoldaet va Jan hendrik flameijen van waldek op den voorn 12e Julij gegeestelt, en voor drie Jaeren in de ketting geklonken Hamdja Corim, moor, inden Jaare 1719. zekeren inlands burger Gillis incodemus genaamt bij den advocaat 8 fisc=l beschuldigt hebbende van morthandel in garioffel nagelen en den selven gillis incodemus door voorm advocaat fiscaal.",
9221,NL-HaNA_1.04.02_9221_0303.xml,2,0.4905201196670532,"ijssr tegens den gev en gede geconcludeert dat bij sententie van desen raede zoude werden gecondemneert gebragt te werden ter plaetse alwaar men gewoon is Crimineele sententie te Executeeren en aldaar den scherpregter overgegeven zijnde gegeefselt, gebrandmerkt en inde ketting geklonken te werden, om daar inden tijd van thien agter een volgende Jaaren aan 's EComps gemeene verken z onder loon te arbeijing en gebongden teblijven, mitsgaders. en n bon t eerst men ten sant n de als inde s ged entie",
9221,NL-HaNA_1.04.02_9221_0189.xml,0,0.49025702476501465,"naa veel moeijte op den 8en april deses Jaars in staat van wijsen geraakt zijnde, wij, ten spoedigsten doenlijck, geoccupeert hebben, om deselve te termineeren, mitsgaders dat deselve in ses sestien afgelesen, en bij sententie van onsen rade over dien Emportanten morshandel, en de daar omtrent en orme gepleegde diefstal, zijn gecondemneert, negen Europeanen die alle geweest waren quartiermrs en gesaghebbers op 'sComp=s Losboots, mitsgaders nog vijftien Jnlanders om alle met de koorde aan de galge gestraft te worden, dat 'er de dood navolgt, van welke inlanders een, die door zijn Langduurige detentie, swaarlijk ziek geworden was, en naa alle apparentie niet Lange Leven konde, aan een expres daar toe voor het stadhuijs alhier gestelde halve galge, op den 14' april opgehangen is, en zijn de andere alle op den 25en van deselve maand op de ordinaire executie plaats mede ter dood geexecuteert, behalven ""vier nog "" andere, te weten twee mans en twee vrouws persoonen, die haar aan dien morshan",
9221,NL-HaNA_1.04.02_9221_0043.xml,0,0.4890103340148926,"geankert Leggende aan het Eijland onrust aangehaeld zijn, zijn op den 11=en deser maand november geconfisqueert om het procedido van dien Deductis Deducendis â uzo verdeelt te werden. Pomogan van Balij, slaev van den Ede hr mr Iacob Faes. ordinaris raad van India, is op sondag den 12' november deses Iaars over het vermoorden van de Chineesevrouw sionio van balij en het gevaarlijk quetsen van zig selvs. op het pleijn voor het stadhuijs op armen en beenen gera# ""braakt, dus naer het buijten geregt gevoert en aldaer ten proije der vogelen gelaten. Dese zaak Legt in staat van wijsen. Clara Cranendonk huijsvrouw van den Capn militair Robbert de La haije, als generale procuratie hebbende van haer Evengemelde man, en dewelke gemagtigde is Reijer Laurensz gewesen Eerste pack huijsmeester tot gale in die qualiteijt geappelleerde en gedte, zijnde in deese zaeke ter Eerster instantie voor den raad van Iustitie tot Gale voorsz den 22e november 1715. op ende Jegens den bovengen Reijer Laurens, over",
9221,NL-HaNA_1.04.02_9221_0248.xml,0,0.48674988746643066,"dat de Excessen, die door de bediendens van diverse "" Comptoiren, in het administreren der Justitie werden begaen, van zoo menigerleij nature zijn, dat daar tegens niet wel Een generael Reglement kan werden voorgeschreven, alsoo dan eens Crimineele gevns, met eenige informa"" ""tien, die uijt haer zelven, off gebreckelijck zijn, en geen volkomen bewijs inhouden, off niet naa de maniere van procederen, behandelt, somtijds in't geheel niet gerecolleert, off niet behoorlijck in forma probant gebragt, werden, herwaarts gesonden, om alhier te recht gestelt te werden, en daerom, off met goedvinden, van de Edele hooge regeringe deser Landen, naa zoodanige buijten Comptoiren, hebben moeten werden terug gesonden, om de gebreckelijkheijt der bewijsstucken geredresseert zijnde, in Loco de Lick, ten Exempel van andere, kregt gestelt, off wel andersints alhier, bij gebrek van bewijs, ontslagen te werden, dan eens processen, zoo in't Civiel, als Crimineel, die bij wege van appel aan desen raede, devol",
