inv_nr,page,chunk_id,similarity,text,verantwoording
1274,NL-HaNA_1.04.02_1274_1642.xml,3,0.37401390075683594,"afgesonden otgesouden werden, dat tot heede i oe in sfse nse een e vanden bassia van bassara is geen vrijheijt van thol,oc oock niet voor een gedeelte connen vercregen maar volcoudentlijck enta aelt wes mettel hebben ter dier matene tot heeden oock geen antwoort erlangt, dan alsoo voorne mens en al narden gelverden goen emant enwaarte e sonden twe sillen dan tot erder ereinte anwoenden, ende de uijtslach nd sogen af t bedeilen port van Wegen de groote schult van den overleden makelare kims, is 1' sedat ons jongste schrijven niets ingecomen, of achterhaelt als ' thoman of soo m= van wegende zoo thoman die den gewesen Gouverne ais emange and goedenet ousede eas sinen ine o ani sol a u en n en e e voorcomen sijn wij ven ofsaeckt geworden te verseinden, om dat den Gouverneur derwaarts gestevent is. de sabandarie die teoreden eene alsi one orget hebben angepaen te soele ts ine ie eshee en maan se ote getomt aande sisten van sij vrder, wie d' dmmistratie van alfthandigo waar neeemt) e don oe",
1274,NL-HaNA_1.04.02_1274_0900.xml,1,0.37380021810531616,"amenten der overledene van an. o 1668 tot 1669. alhier in - beengala, met de soldijboecken niet en sijn overgesonden, sulcx geschiet nu, en sal voortaan daar beteragt op werden gegeven. met het vordermaken van gestickte spreijen, sullen volgens ordre, 't rendement der ses over cheijlon gesonden uijt het vaderlandt eerst afwagten. De pallenquijns en Eliphants huijskens, in model naar souratte en Chormandel te senden, souw daar geen onderrigtinge konne geven, zijnde van fatsoen naar dese lants wijse, except dat de stocken (in plaatse van bamboelen met bogten) vande pallanquijns regt sijn, en van het",
1274,NL-HaNA_1.04.02_1274_0069.xml,1,0.3726770877838135,"soo veel te laet dat d'onse alle ter neder gemaect waren, vindende noch een van d'onse levendich die den vijant (doorde aencomste van d'onse belet ) niet hadden connen dooden zijnde uijt den selven en 3",
1274,NL-HaNA_1.04.02_1274_1623.xml,7,0.3712424635887146,"aren swarte matroosen g'attrappeert & vanden sjabbandaer aangeclaegt wierden, telckens op tvolck van d'E. Compe schooven, waar door veel moeijelijckheden, wij soo wel als d'Engels met tieren, rasen, en schelden onderhevich sijn geweest Geheel anders als ten tijde van hossen passian, die souvrain was, & met wien alles wiert vricht, is nu de turxe - 1 regeringe, de Bassial heeft wel toppergesagh, maar wert sijn macht van noch twee andere persoonen al eenigsints - bepaelt, als de desterdaar vanden grooten heer, die van alle domeijnen, thollen & verdere incomen reeckeningh hout, & die ter dien sake wel 'tmeeste hinder inde negotie doen can, den anderen is den oppersten vande janitsers, welcke — beijde persoonen soo wel als den bassial de handen openstaan, & mede beschoncken dienen om haar tegenstrevinge te — ontgaan, evenwel hebben wij het hooft vande Zianitsers niet beschoncken, ten aansien het van de mede gegeven schenckagie niet heeft connen vallen, of soude al te gering, en van geen aa",
1274,NL-HaNA_1.04.02_1274_1001.xml,1,0.3706173896789551,"getracteert wierden, — geen portugeese papen waren meer in 't leven maer (op een heel out affgeleeft man nae) alle omgebragt off gestorven, d' ovrige baden dagelijcx om verlossinge, gelijck wij nu van dat volck met de possessie van battacalo, niet min dan 20— persoonen verlost, en haer sweegs doen wandelen hebben, onder andere mede den persoon die onse voorige een Capl genaemt is, ende die d' eerste— onsen goeden aratchie de dootsteeck gegeven had, die wij bij provisie het Casteel Jaffanap met twee zijner mackers tot een ruijme gijselplaets gegeven hebben, ter tijt, en wijlen wij tijt en gelegenth sullen becomen, om ons van alles nader te jnformeeren, maer off de— Justitie al zal toelaten, deese man daer over",
1274,NL-HaNA_1.04.02_1274_0615.xml,1,0.3704509139060974,"te huijden soo duijr vercocht hebben als wij conden, om dat wij genoeg"" saem ondervonden, dat wij van die onwilligen blooden swarten hoop weijnich te vwachten — hadden, hebbende Sewagie daegs voor sijn vtreck nevens twee van d'Engels natie die op sijn versouck bij hem gesonden waren, oock twee gesanten van hem bij ons gesonden gehadt, waer bij ons oock scheen te willen vseeckeren, dat ons ongemolesteert soude — laten, mits dat wij ons oock stille souden houden, & tot dien eijnde mede ijmant uijt d'onse versoeckende, aen denwelcke het selve nader met een hantschrift soude bevestigen, waer op wij oock te raden wierden een adsistent met die luijden af te senden, omme tselve- t'obtineren, en hem van onsent'wegen oock te vsekeren, van dat wij tegens hem niets souden doen. die ons op sijn wedercomste rapporteerde, dat hij niet bij sewagie maer bij desselfs bevelhebber over de Crijgsmacht inde Stadt gebracht was, die hem en d'Engels vrunden voorstelden, hoe dat hij wel gaerne een goeden raet ",
1274,NL-HaNA_1.04.02_1274_0416.xml,1,0.3700796365737915,"omp=e diende wierde beswaart, daar in soude werden versien, ende haar niet meer opgeleijt werden, dan voor heen naar slants wijse, gebruijcke was geweest, ende altoos betaalt hebben, ende dat een clene saeck was d'E. Comp=e voor particulieren wierden geprefereert int betale— der",
1274,NL-HaNA_1.04.02_1274_0133.xml,0,0.36938244104385376,"58 cingaleesen Ingenomen ende geplundert ende ons volck rondsom soodicht beset dat se haer hebben sonder eenig tegenweer hebbe moeten overgeven in een miserable ende ellendige gevangenis die niemant onbekent can wesen, dat slimmer is dan duijsent dooden 'twelck sij seer wel hadden voorgecomen soo sa In't uijttrecken haer mannelj daerdoor gered hadden sijnde haer alle de lascorijns getrouw gebleven die daervoor al mede d' meeste part in gevangenis sitten, sijnde een onser lascarijns wel soo stout geweest dat hij een voornaem hooft der bovenlanders die hem meijnden te plunderen en hem de hant in sijn Zyt geweer geslagen hadt dat hij sijn houwer verlatende haestich hetmes ratta dat sijn plunderaer voorop de buijck stack, en stack hem daermede mors doot vEd=le dit leesende sullen ongetwijffelt da cleijnhartigheijt van d'onse vfoeijen, dewelcke aende vraderse beloften derbovenlantse cingaleesen geloofgevende haer soo erbarml=re hebben laten bedriegen daerse met een a twee dagen langer te ve",
1274,NL-HaNA_1.04.02_1274_0751.xml,1,0.3692951798439026,"e een miserable langh jarige sieckte overleeden, boven deese gequalificeerde persoonen resideeren nu noch soo veel van d'onse behalven soo veel andere die aldaer inde uijtterste miserie — gesterven, en door armoede vergaen sijn, dat het getal daar aff sijn eijgen schaam te meede brengt, alle deese quade handelingen, hebben wij soo veel Iaeren verdraegen, om dat wij noijt hebben connen gelooven, sulcx soo seer door uk maijs bevel is geschiet, als wel door quaden raet van onse ende Uk Maijts vijanden, de welcke verachtende 't algemeene recht der volckeren"" soo groote schennis uk maijt— groote naem over de gansche wereld heeft toe gebracht 160 vemb",
1274,NL-HaNA_1.04.02_1274_1643.xml,1,0.36908185482025146,"onderwijle dat dese weijnich dagen is op gehouden, hebben aanden coopman nijersa zaplij vercoft alle de aangebrachte Candij suijcker tot 25 larijn de man van 30 lb hollants, sijnde 4½ larijn meerder mavens wen testruht, soude wvrt en ondergend boorsaken, meeninge sijn met t' Engels particulier schip d' Loijat oxcendent hier vooren aangeroert, naar souratta te nivigeeren, hem daar — waarmede Ed=s Hooch Achtb gebiedende Heeren &=a onderstont, uEd=s hooch achtb Trouw, en dienstschuldige dienaren, gets Lucas vander dusse, Adolff willingh, Georgh Wilmson, Justus van Heuvel, en Adriaan Repelaar secrts, In mergine stont, Int Nederlants Comptoir Camron in pertia den 22=e april 1671. — sulin e agen van uaaden drijff gecomen sijn. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . "" . . . . . "" "" - . . . "" 1 . . . . . . ƒ 507287610 8 bi . . . . . . . . . . . . . . . . . . . en ijck ren dert ijnige e— ie ande te— waar lsilke men eemt) ½",
1274,NL-HaNA_1.04.02_1274_0470.xml,1,0.3688235282897949,"efondeert soude zijn, soo niet te duchten ware, daer uijt weder — nieuwe hacketterijen mochten ontstaen, om 't welck na vermogen voor te coomen, soo soude den dessave en sijn luijtenant connen woonen bij den 2=e en 3=e predica op battecotte en sjavecerij, blijvende den Commandeur aen 't Casteel, en 't opperhooft tot manaer de sorge aldaer verder bevoolen, en besonderlijck dat alle onlusten, ende misnoeginge die nu door gods genade — aent",
1274,NL-HaNA_1.04.02_1274_0604.xml,2,0.3686100244522095,"etaelde Ten vijfde, welck al het voorenstaende weder geheel losmaeckte, wilde drije dagen tijt hebben omme daer over aen sijn grootvader (die naer brootchia gevlucht was) te connen schrijven om approbatie van voorenstaende gebooden prijten, met de bijgevoegde conditien D'andere Coopman was een moor, met namen Mole Abdul gafoer, die eenelijck voor t'japans staefcooper boodt 19¾ ro/a voor de man alsboven, sijnde tlb. a "" 1611 — doch hebben den benjaens coopman",
